filepath,class_name,source
dataset_synthetic\train\chichen_itza\00169-1856050881.png,chichen_itza,synthetic
dataset_synthetic\train\christ_the_reedemer\00138-3552515832.png,christ_the_reedemer,synthetic
dataset_synthetic\train\eiffel_tower\00211-2386103686.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\14e627a292.jpg,roman_colosseum,real
dataset_real\train\statue_of_liberty\3d797d9604.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\3b7428ec69.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\d13b95f24a.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\85a47d9b2d.jpg,roman_colosseum,real
dataset_real\train\christ_the_reedemer\33ec5052cf.jpg,christ_the_reedemer,real
dataset_real\train\christ_the_reedemer\3d6470e199.jpg,christ_the_reedemer,real
dataset_real\train\chichen_itza\cbf09b934c.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00018-3137921703.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00064-1525667154.png,roman_colosseum,synthetic
dataset_real\train\chichen_itza\a7057010a6.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\968ee9b6b3.jpg,eiffel_tower,real
dataset_synthetic\train\pyramids_of_giza\00215-3159135354.png,pyramids_of_giza,synthetic
dataset_real\train\christ_the_reedemer\bac01cdab7.jpg,christ_the_reedemer,real
dataset_synthetic\train\eiffel_tower\00110-3388316055.png,eiffel_tower,synthetic
dataset_real\train\pyramids_of_giza\c83cfa2ed4.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00197-4087309976.png,pyramids_of_giza,synthetic
dataset_synthetic\train\pyramids_of_giza\00207-4087309986.png,pyramids_of_giza,synthetic
dataset_real\train\roman_colosseum\8558572053.jpg,roman_colosseum,real
dataset_synthetic\train\great_wall_of_china\00210-4011577225.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\b7e52dd1c6.jpg,roman_colosseum,real
dataset_synthetic\train\eiffel_tower\00073-2409094507.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00099-2389616919.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00171-423565309.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00134-4069228236.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00122-3552515816.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00163-1009224261.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00239-4190620876.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00646-2648309724.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00199-2026541307.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00092-920026923.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\6c6dc19be1.jpg,roman_colosseum,real
dataset_synthetic\train\roman_colosseum\00265-1881496560.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00263-1829905848.png,chichen_itza,synthetic
dataset_real\train\great_wall_of_china\3d468e977e.jpg,great_wall_of_china,real
dataset_synthetic\train\pyramids_of_giza\00107-942607765.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\16d77ae652.jpg,great_wall_of_china,real
dataset_synthetic\train\pyramids_of_giza\00026-4241466222.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\66eb0f0562.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00185-2026541293.png,great_wall_of_china,synthetic
dataset_real\train\chichen_itza\14a2811999.jpg,chichen_itza,real
dataset_real\train\roman_colosseum\a12e46e83a.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\4f4dcddb67.jpg,chichen_itza,real
dataset_real\train\great_wall_of_china\ad76445bb4.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\40a42cba6a.jpg,chichen_itza,real
dataset_real\train\chichen_itza\44cb625a72.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00175-2205670351.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00580-3964871329.png,statue_of_liberty,synthetic
dataset_synthetic\train\great_wall_of_china\00004-1860489304.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\79fa5b5212.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00085-1525667175.png,roman_colosseum,synthetic
dataset_real\train\christ_the_reedemer\ac3f9ab4fb.jpg,christ_the_reedemer,real
dataset_synthetic\train\pyramids_of_giza\00220-3159135359.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00151-1607761931.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00047-2669227201.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00619-4055323056.png,statue_of_liberty,synthetic
dataset_synthetic\train\chichen_itza\00104-3888410415.png,chichen_itza,synthetic
dataset_synthetic\train\eiffel_tower\00085-2409094519.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00076-2389887072.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00165-423565303.png,christ_the_reedemer,synthetic
dataset_real\train\chichen_itza\a6f6795202.jpg,chichen_itza,real
dataset_real\train\burj_khalifa\d9d143eaaf.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\185baab42c.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\d0caf19496.jpg,statue_of_liberty,real
dataset_real\train\great_wall_of_china\feefda42b1.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\bacd3a6213.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00251-2863073461.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00040-2054659943.png,pyramids_of_giza,synthetic
dataset_real\train\statue_of_liberty\5f866d136e.jpg,statue_of_liberty,real
dataset_synthetic\train\eiffel_tower\00286-162160947.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00017-3704602082.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\a0d7d1c91f.jpg,pyramids_of_giza,real
dataset_real\train\statue_of_liberty\f5bca46408.jpg,statue_of_liberty,real
dataset_real\train\christ_the_reedemer\812df26853.jpg,christ_the_reedemer,real
dataset_real\train\great_wall_of_china\4ef46363c0.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00148-2449295051.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00112-3552515806.png,christ_the_reedemer,synthetic
dataset_synthetic\train\chichen_itza\00163-1856050875.png,chichen_itza,synthetic
dataset_real\train\roman_colosseum\16e025538f.jpg,roman_colosseum,real
dataset_synthetic\train\great_wall_of_china\00265-4085978431.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00086-2409094520.png,eiffel_tower,synthetic
dataset_synthetic\train\burj_khalifa\00177-2778414644.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00124-2449295027.png,great_wall_of_china,synthetic
dataset_real\train\christ_the_reedemer\0ec562b1ba.jpg,christ_the_reedemer,real
dataset_synthetic\train\roman_colosseum\00084-1525667174.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\710733a6d7.jpg,burj_khalifa,real
dataset_synthetic\train\statue_of_liberty\00610-4055323047.png,statue_of_liberty,synthetic
dataset_real\train\chichen_itza\8dba332964.jpg,chichen_itza,real
dataset_synthetic\train\pyramids_of_giza\00129-962878667.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00176-1607761956.png,great_wall_of_china,synthetic
dataset_synthetic\train\statue_of_liberty\00383-174988341.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00086-2389616906.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\a5b18dd425.jpg,burj_khalifa,real
dataset_synthetic\train\pyramids_of_giza\00001-4241466197.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00268-3045517131.png,christ_the_reedemer,synthetic
dataset_synthetic\train\great_wall_of_china\00111-920026942.png,great_wall_of_china,synthetic
dataset_real\train\burj_khalifa\6d47f76fdc.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\577f97f437.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\8dbeb0721a.jpg,statue_of_liberty,real
dataset_real\train\eiffel_tower\30e2522357.jpg,eiffel_tower,real
dataset_synthetic\train\chichen_itza\00064-2079455157.png,chichen_itza,synthetic
dataset_synthetic\train\great_wall_of_china\00217-4011577232.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00264-1881496559.png,roman_colosseum,synthetic
dataset_real\train\roman_colosseum\832a566d8d.jpg,roman_colosseum,real
dataset_real\train\eiffel_tower\27de29068c.jpg,eiffel_tower,real
dataset_synthetic\train\statue_of_liberty\00449-818305452.png,statue_of_liberty,synthetic
dataset_real\train\great_wall_of_china\0859cceb85.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\f45f26e48f.jpg,eiffel_tower,real
dataset_real\train\christ_the_reedemer\c85a4b2299.jpg,christ_the_reedemer,real
dataset_synthetic\train\roman_colosseum\00106-2343411953.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\3d144987c7.jpg,great_wall_of_china,real
dataset_synthetic\train\pyramids_of_giza\00222-3159135361.png,pyramids_of_giza,synthetic
dataset_real\train\chichen_itza\dcac16ed4c.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\95e4cd720c.jpg,eiffel_tower,real
dataset_real\train\burj_khalifa\bc28c40828.jpg,burj_khalifa,real
dataset_real\train\pyramids_of_giza\6f0c28269c.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00076-1525667166.png,roman_colosseum,synthetic
dataset_real\train\christ_the_reedemer\1664dfaedc.jpg,christ_the_reedemer,real
dataset_real\train\pyramids_of_giza\f5dca1ffb6.jpg,pyramids_of_giza,real
dataset_synthetic\train\great_wall_of_china\00070-2389887066.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00019-3137921704.png,eiffel_tower,synthetic
dataset_synthetic\train\christ_the_reedemer\00061-2397697046.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\01f75e9545.jpg,burj_khalifa,real
dataset_synthetic\train\christ_the_reedemer\00114-3552515808.png,christ_the_reedemer,synthetic
dataset_synthetic\train\statue_of_liberty\00527-1791252969.png,statue_of_liberty,synthetic
dataset_real\train\burj_khalifa\3afd543286.jpg,burj_khalifa,real
dataset_real\train\chichen_itza\84d6c1a7fd.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00007-2682522060.png,burj_khalifa,synthetic
dataset_synthetic\train\eiffel_tower\00253-1566552034.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00106-920026937.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\ec75764eb4.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\8e198f0118.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00114-3388316059.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\b70ded6f6b.jpg,eiffel_tower,real
dataset_real\train\great_wall_of_china\2d8af13afa.jpg,great_wall_of_china,real
dataset_real\train\great_wall_of_china\5149550220.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00040-1177815129.png,great_wall_of_china,synthetic
dataset_synthetic\train\roman_colosseum\00027-3704602092.png,roman_colosseum,synthetic
dataset_real\train\roman_colosseum\f75399e25d.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\3d5b6ebd84.jpg,burj_khalifa,real
dataset_synthetic\train\eiffel_tower\00176-1848933975.png,eiffel_tower,synthetic
dataset_synthetic\train\great_wall_of_china\00107-920026938.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00181-2688549089.png,burj_khalifa,synthetic
dataset_real\train\eiffel_tower\82e1bc1e0a.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\5c5ababc66.jpg,pyramids_of_giza,real
dataset_synthetic\train\great_wall_of_china\00128-2449295031.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00225-1121221016.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00173-2778414640.png,burj_khalifa,synthetic
dataset_real\train\roman_colosseum\48a21f1a59.jpg,roman_colosseum,real
dataset_synthetic\train\christ_the_reedemer\00291-3045517154.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\2fa5e9103f.jpg,burj_khalifa,real
dataset_synthetic\train\roman_colosseum\00161-1009224259.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\2d432bb685.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\618abcdf0d.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\f7b87ac6d5.jpg,roman_colosseum,real
dataset_synthetic\train\burj_khalifa\00217-2852982621.png,burj_khalifa,synthetic
dataset_real\train\burj_khalifa\2ffc67ce94.jpg,burj_khalifa,real
dataset_synthetic\train\chichen_itza\00129-1654904560.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\ea759401b4.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00103-4109332471.png,burj_khalifa,synthetic
dataset_real\train\pyramids_of_giza\0fdf496d65.jpg,pyramids_of_giza,real
dataset_synthetic\train\roman_colosseum\00189-1974243508.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00241-1829905826.png,chichen_itza,synthetic
dataset_synthetic\train\chichen_itza\00028-354526615.png,chichen_itza,synthetic
dataset_real\train\chichen_itza\8cfd6cdc14.jpg,chichen_itza,real
dataset_synthetic\train\great_wall_of_china\00190-2026541298.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00160-1856050872.png,chichen_itza,synthetic
dataset_real\train\roman_colosseum\62e5631490.jpg,roman_colosseum,real
dataset_synthetic\train\burj_khalifa\00130-1813382818.png,burj_khalifa,synthetic
dataset_synthetic\train\pyramids_of_giza\00167-2205670343.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00269-1566552050.png,eiffel_tower,synthetic
dataset_real\train\christ_the_reedemer\705bd1666d.jpg,christ_the_reedemer,real
dataset_real\train\statue_of_liberty\f4501075aa.jpg,statue_of_liberty,real
dataset_real\train\burj_khalifa\4e848e4819.jpg,burj_khalifa,real
dataset_synthetic\train\great_wall_of_china\00226-4011577241.png,great_wall_of_china,synthetic
dataset_synthetic\train\eiffel_tower\00257-1566552038.png,eiffel_tower,synthetic
dataset_real\train\roman_colosseum\284542183d.jpg,roman_colosseum,real
dataset_synthetic\train\roman_colosseum\00239-1881496534.png,roman_colosseum,synthetic
dataset_real\train\pyramids_of_giza\bc27e1f60f.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00004-2682522057.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00142-1654904573.png,chichen_itza,synthetic
dataset_real\train\burj_khalifa\79ae8da86c.jpg,burj_khalifa,real
dataset_synthetic\train\roman_colosseum\00268-241878723.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00172-4094071598.png,christ_the_reedemer,synthetic
dataset_synthetic\train\pyramids_of_giza\00091-942607749.png,pyramids_of_giza,synthetic
dataset_real\train\statue_of_liberty\352e7e9b65.jpg,statue_of_liberty,real
dataset_real\train\pyramids_of_giza\2c585af73a.jpg,pyramids_of_giza,real
dataset_synthetic\train\eiffel_tower\00238-2386103713.png,eiffel_tower,synthetic
dataset_real\train\chichen_itza\bbf8282f26.jpg,chichen_itza,real
dataset_real\train\statue_of_liberty\26cc9d6ec7.jpg,statue_of_liberty,real
dataset_synthetic\train\chichen_itza\00102-3888410413.png,chichen_itza,synthetic
dataset_real\train\burj_khalifa\462accb957.jpg,burj_khalifa,real
dataset_synthetic\train\chichen_itza\00233-4190620870.png,chichen_itza,synthetic
dataset_real\train\statue_of_liberty\157a7600c8.jpg,statue_of_liberty,real
dataset_synthetic\train\christ_the_reedemer\00072-2397697057.png,christ_the_reedemer,synthetic
dataset_synthetic\train\burj_khalifa\00268-2863073478.png,burj_khalifa,synthetic
dataset_real\train\burj_khalifa\f42fe52e26.jpg,burj_khalifa,real
dataset_synthetic\train\great_wall_of_china\00192-2026541300.png,great_wall_of_china,synthetic
dataset_real\train\christ_the_reedemer\d20d898886.jpg,christ_the_reedemer,real
dataset_synthetic\train\christ_the_reedemer\00246-2017116362.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\4dca5e7716.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\36f397c38d.jpg,christ_the_reedemer,real
dataset_synthetic\train\roman_colosseum\00098-2343411945.png,roman_colosseum,synthetic
dataset_synthetic\train\chichen_itza\00090-3888410401.png,chichen_itza,synthetic
dataset_synthetic\train\roman_colosseum\00201-1974243520.png,roman_colosseum,synthetic
dataset_synthetic\train\christ_the_reedemer\00109-2389616929.png,christ_the_reedemer,synthetic
dataset_real\train\great_wall_of_china\8e541f7340.jpg,great_wall_of_china,real
dataset_real\train\pyramids_of_giza\8edf1a5bc6.jpg,pyramids_of_giza,real
dataset_synthetic\train\statue_of_liberty\00530-1791252972.png,statue_of_liberty,synthetic
dataset_synthetic\train\eiffel_tower\00226-2386103701.png,eiffel_tower,synthetic
dataset_real\train\burj_khalifa\8243a32f7e.jpg,burj_khalifa,real
dataset_synthetic\train\pyramids_of_giza\00017-4241466213.png,pyramids_of_giza,synthetic
dataset_synthetic\train\christ_the_reedemer\00041-3006335904.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00143-423565281.png,christ_the_reedemer,synthetic
dataset_real\train\roman_colosseum\a6ffc8ed54.jpg,roman_colosseum,real
dataset_synthetic\train\eiffel_tower\00012-3137921697.png,eiffel_tower,synthetic
dataset_synthetic\train\roman_colosseum\00157-1009224255.png,roman_colosseum,synthetic
dataset_synthetic\train\burj_khalifa\00152-2778414619.png,burj_khalifa,synthetic
dataset_real\train\chichen_itza\cbbd9a4e70.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00210-2852982614.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00186-1342241941.png,chichen_itza,synthetic
dataset_real\train\pyramids_of_giza\f029021ce7.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00183-4087309962.png,pyramids_of_giza,synthetic
dataset_synthetic\train\statue_of_liberty\00399-1169046310.png,statue_of_liberty,synthetic
dataset_real\train\great_wall_of_china\c3bdedb22a.jpg,great_wall_of_china,real
dataset_real\train\chichen_itza\e5fd400898.jpg,chichen_itza,real
dataset_synthetic\train\eiffel_tower\00299-162160960.png,eiffel_tower,synthetic
dataset_synthetic\train\pyramids_of_giza\00258-3340261368.png,pyramids_of_giza,synthetic
dataset_real\train\great_wall_of_china\8a42bf036f.jpg,great_wall_of_china,real
dataset_synthetic\train\roman_colosseum\00116-2343411963.png,roman_colosseum,synthetic
dataset_real\train\eiffel_tower\4c726172a2.jpg,eiffel_tower,real
dataset_synthetic\train\great_wall_of_china\00093-920026924.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\1730c92872.jpg,roman_colosseum,real
dataset_synthetic\train\pyramids_of_giza\00214-3159135353.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00197-45903243.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\8ee8182bb3.jpg,eiffel_tower,real
dataset_real\train\roman_colosseum\f856f39931.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\d0db2f30e5.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00170-1607761950.png,great_wall_of_china,synthetic
dataset_real\train\christ_the_reedemer\22951b7757.jpg,christ_the_reedemer,real
dataset_real\train\eiffel_tower\832dd88e03.jpg,eiffel_tower,real
dataset_real\train\statue_of_liberty\ce18f27ced.jpg,statue_of_liberty,real
dataset_synthetic\train\great_wall_of_china\00257-4085978423.png,great_wall_of_china,synthetic
dataset_real\train\eiffel_tower\6ff4a47762.jpg,eiffel_tower,real
dataset_synthetic\train\eiffel_tower\00196-45903242.png,eiffel_tower,synthetic
dataset_real\train\eiffel_tower\d542f029d2.jpg,eiffel_tower,real
dataset_synthetic\train\pyramids_of_giza\00059-2054659962.png,pyramids_of_giza,synthetic
dataset_synthetic\train\eiffel_tower\00223-2386103698.png,eiffel_tower,synthetic
dataset_real\train\great_wall_of_china\ca504ba3f6.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00159-1607761939.png,great_wall_of_china,synthetic
dataset_synthetic\train\christ_the_reedemer\00208-1121220999.png,christ_the_reedemer,synthetic
dataset_synthetic\train\christ_the_reedemer\00056-2397697041.png,christ_the_reedemer,synthetic
dataset_real\train\statue_of_liberty\989b361e0f.jpg,statue_of_liberty,real
dataset_synthetic\train\chichen_itza\00116-3888410427.png,chichen_itza,synthetic
dataset_real\train\eiffel_tower\502172ae51.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\2b6df3e70c.jpg,chichen_itza,real
dataset_synthetic\train\great_wall_of_china\00230-4011577245.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00211-3159135350.png,pyramids_of_giza,synthetic
dataset_synthetic\train\burj_khalifa\00290-2716773641.png,burj_khalifa,synthetic
dataset_synthetic\train\statue_of_liberty\00592-3964871341.png,statue_of_liberty,synthetic
dataset_synthetic\train\christ_the_reedemer\00049-3006335912.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00021-3704602086.png,roman_colosseum,synthetic
dataset_real\train\burj_khalifa\3b5a0083df.jpg,burj_khalifa,real
dataset_real\train\great_wall_of_china\2954245fa5.jpg,great_wall_of_china,real
dataset_real\train\eiffel_tower\07e2fb6c6c.jpg,eiffel_tower,real
dataset_real\train\eiffel_tower\93df9dd7c7.jpg,eiffel_tower,real
dataset_synthetic\train\great_wall_of_china\00038-1177815127.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\ade777a92e.jpg,roman_colosseum,real
dataset_synthetic\train\chichen_itza\00086-2079455179.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00136-962878674.png,pyramids_of_giza,synthetic
dataset_real\train\pyramids_of_giza\195b37380a.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00175-2778414642.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00231-4011577246.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00263-4085978429.png,great_wall_of_china,synthetic
dataset_synthetic\train\chichen_itza\00077-2079455170.png,chichen_itza,synthetic
dataset_synthetic\train\pyramids_of_giza\00132-962878670.png,pyramids_of_giza,synthetic
dataset_real\train\eiffel_tower\5c2b4bb39a.jpg,eiffel_tower,real
dataset_real\train\pyramids_of_giza\831bdf3771.jpg,pyramids_of_giza,real
dataset_synthetic\train\pyramids_of_giza\00250-3340261360.png,pyramids_of_giza,synthetic
dataset_real\train\christ_the_reedemer\10d04f4650.jpg,christ_the_reedemer,real
dataset_synthetic\train\burj_khalifa\00194-2688549102.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00009-354526596.png,chichen_itza,synthetic
dataset_synthetic\train\statue_of_liberty\00361-174988319.png,statue_of_liberty,synthetic
dataset_real\train\pyramids_of_giza\b5cc64d870.jpg,pyramids_of_giza,real
dataset_real\train\chichen_itza\451b2de9a8.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00321-2284744770.png,christ_the_reedemer,synthetic
dataset_real\train\eiffel_tower\3f62e1ab1a.jpg,eiffel_tower,real
dataset_synthetic\train\christ_the_reedemer\00179-4094071605.png,christ_the_reedemer,synthetic
dataset_real\train\roman_colosseum\e04046546d.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\e0150dde0f.jpg,chichen_itza,real
dataset_synthetic\train\burj_khalifa\00115-4109332483.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00239-2017116355.png,christ_the_reedemer,synthetic
dataset_real\train\pyramids_of_giza\38de249d6c.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\a4eb24186e.jpg,roman_colosseum,real
dataset_synthetic\train\pyramids_of_giza\00286-39524431.png,pyramids_of_giza,synthetic
dataset_real\train\burj_khalifa\92904d8d31.jpg,burj_khalifa,real
dataset_synthetic\train\great_wall_of_china\00255-4085978421.png,great_wall_of_china,synthetic
dataset_real\train\pyramids_of_giza\f537f2e2f7.jpg,pyramids_of_giza,real
dataset_synthetic\train\burj_khalifa\00236-2852982640.png,burj_khalifa,synthetic
dataset_synthetic\train\chichen_itza\00012-354526599.png,chichen_itza,synthetic
dataset_real\train\pyramids_of_giza\7615be434a.jpg,pyramids_of_giza,real
dataset_real\train\roman_colosseum\041dac2329.jpg,roman_colosseum,real
dataset_synthetic\train\chichen_itza\00191-1342241946.png,chichen_itza,synthetic
dataset_real\train\statue_of_liberty\b80d71067e.jpg,statue_of_liberty,real
dataset_synthetic\train\pyramids_of_giza\00145-962878683.png,pyramids_of_giza,synthetic
dataset_synthetic\train\great_wall_of_china\00152-1607761932.png,great_wall_of_china,synthetic
dataset_synthetic\train\pyramids_of_giza\00190-4087309969.png,pyramids_of_giza,synthetic
dataset_real\train\statue_of_liberty\e8da35c40e.jpg,statue_of_liberty,real
dataset_synthetic\train\burj_khalifa\00293-2716773644.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00233-2852982637.png,burj_khalifa,synthetic
dataset_synthetic\train\christ_the_reedemer\00036-3006335899.png,christ_the_reedemer,synthetic
dataset_synthetic\train\roman_colosseum\00032-2283819981.png,roman_colosseum,synthetic
dataset_real\train\great_wall_of_china\d51517b70d.jpg,great_wall_of_china,real
dataset_synthetic\train\burj_khalifa\00077-3346071113.png,burj_khalifa,synthetic
dataset_synthetic\train\burj_khalifa\00164-2778414631.png,burj_khalifa,synthetic
dataset_real\train\great_wall_of_china\af51e8d08c.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00143-2449295046.png,great_wall_of_china,synthetic
dataset_synthetic\train\burj_khalifa\00241-2863073451.png,burj_khalifa,synthetic
dataset_synthetic\train\great_wall_of_china\00009-1860489309.png,great_wall_of_china,synthetic
dataset_synthetic\train\great_wall_of_china\00273-1383148725.png,great_wall_of_china,synthetic
dataset_real\train\burj_khalifa\f56d29bf4c.jpg,burj_khalifa,real
dataset_real\train\christ_the_reedemer\7390405e66.jpg,christ_the_reedemer,real
dataset_real\train\roman_colosseum\1737a104ae.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\1c521d546e.jpg,roman_colosseum,real
dataset_real\train\burj_khalifa\38af4aa48c.jpg,burj_khalifa,real
dataset_synthetic\train\christ_the_reedemer\00314-2284744763.png,christ_the_reedemer,synthetic
dataset_real\train\burj_khalifa\a6006baa22.jpg,burj_khalifa,real
dataset_real\train\roman_colosseum\710006884d.jpg,roman_colosseum,real
dataset_real\train\great_wall_of_china\17628dd30d.jpg,great_wall_of_china,real
dataset_synthetic\train\great_wall_of_china\00144-2449295047.png,great_wall_of_china,synthetic
dataset_real\train\roman_colosseum\ff3754c9ad.jpg,roman_colosseum,real
dataset_real\train\roman_colosseum\edd040515b.jpg,roman_colosseum,real
dataset_real\train\chichen_itza\c5983a99b9.jpg,chichen_itza,real
dataset_real\train\eiffel_tower\7a087786ca.jpg,eiffel_tower,real
dataset_real\train\chichen_itza\6532050dd3.jpg,chichen_itza,real
dataset_synthetic\train\christ_the_reedemer\00162-423565300.png,christ_the_reedemer,synthetic
